Material;Werk;BewertArt;Materialkurztext;Ltz. Änd;MArt;Warengrp;BME;EKG;ABC;DMk;BewKl;Prs;Preis;Währg;pro;Angelegt;Preisänd.;_1
15102.2;2250;;(Z) TTO-55(B) ULTRAFINE TIO2;13.03.2025;ROH;2020;KG;220;Z;PD;3000;V;10100;USD;1000;GELFORT;;
15104.2;2210;;(Z) CORROSPERSE 17MM;13.03.2025;ROH;2100;KG;220;;PD;3000;V;8119,72;USD;1000;GELFORT;;
15104.2;2250;;(Z) CORROSPERSE 17MM;13.03.2025;ROH;2100;KG;220;Z;PD;3000;V;8707,8;USD;1000;GELFORT;;
15105.2;2210;;(Z) XIRALLIC F60-50 SW FIRESIDE CO;13.03.2025;ROH;2043;KG;220;;PD;3000;V;94000;USD;1000;GELFORT;;
15105.2;2250;;(Z) XIRALLIC F60-50 SW FIRESIDE CO;13.03.2025;ROH;2043;KG;220;Z;PD;3000;V;94000;USD;1000;GELFORT;;
15106.2;2210;;(Z) XIRALLIC F60-51 SW RADIANT RED;13.03.2025;ROH;2043;KG;220;;PD;3000;V;94000;USD;1000;GELFORT;;
15106.2;2250;;(Z) XIRALLIC F60-51 SW RADIANT RED;13.03.2025;ROH;2043;KG;220;Z;PD;3000;V;94000;USD;1000;GELFORT;;
15107.2;2210;;(Z) IRIODIN 7225 ULTRA RUTILE BLUE;13.03.2025;ROH;2045;KG;220;;PD;3000;V;7190,12;USD;1000;GELFORT;;
15107.2;2250;;(Z) IRIODIN 7225 ULTRA RUTILE BLUE;13.03.2025;ROH;2045;KG;220;Z;PD;3000;V;7190,12;USD;1000;GELFORT;;
15109.2;2210;;(L) SPARKLE SILVER PREMIER 572;08.07.2025;ROH;5800;KG;220;A;PD;3000;V;0;USD;1000;GELFORT;;
15109.2;2250;;(L) SPARKLE SILVER PREMIER 572;08.07.2025;ROH;5800;KG;220;Z;PD;3000;V;0;USD;1000;GELFORT;;
15200.2;2210;;(Z) LB1011 LAMPBLACK;13.03.2025;ROH;2030;KG;220;;PD;3000;V;1950,34;USD;1000;GELFORT;;
15200.2;2250;;(Z) LB1011 LAMPBLACK;13.03.2025;ROH;2030;KG;220;Z;PD;3000;V;1950,34;USD;1000;GELFORT;;
15400.2;2210;;(Z) IRGAZIN BLUE A3RN;13.03.2025;ROH;2015;KG;220;;PD;3000;V;57700;USD;1000;GELFORT;;
15400.2;2250;;(Z) IRGAZIN BLUE A3RN;13.03.2025;ROH;2015;KG;220;Z;PD;3000;V;57700;USD;1000;GELFORT;;
15401.2;2210;;(Z) 2493450 SUNFAST BLUE 15:4;13.03.2025;ROH;2015;KG;220;;PD;3000;V;10660;USD;1000;GELFORT;;
15401.2;2250;;(Z) 2493450 SUNFAST BLUE 15:4;13.03.2025;ROH;2015;KG;220;Z;PD;3000;V;10660;USD;1000;GELFORT;;
15402.2;2210;;(Z) 2483750 SUNFAST BLUE 15:2;13.03.2025;ROH;2015;KG;220;;PD;3000;V;9150;USD;1000;GELFORT;;
15402.2;2250;;(Z) 2483750 SUNFAST BLUE 15:2;13.03.2025;ROH;2015;KG;220;Z;PD;3000;V;9150;USD;1000;GELFORT;;
15403.2;2210;;(Z) Lionol Blue Esp05;13.03.2025;ROH;2015;KG;220;;PD;3000;V;16950;USD;1000;GELFORT;;
15403.2;2250;;(Z) Lionol Blue Esp05;13.03.2025;ROH;2015;KG;220;Z;PD;3000;V;16950;USD;1000;GELFORT;;
15500.2;2210;;(Z) PALIOTOL YELLOW 1970;13.03.2025;ROH;2011;KG;220;;PD;3000;V;37600;USD;1000;GELFORT;;
15500.2;2250;;(Z) PALIOTOL YELLOW 1970;13.03.2025;ROH;2011;KG;220;Z;PD;3000;V;37600;USD;1000;GELFORT;;
15501.2;2210;;(Z) YL002288D MAPICO YELLOW OXIDE;13.03.2025;ROH;2011;KG;220;;PD;3000;V;3233,8;USD;1000;GELFORT;;
15501.2;2250;;(Z) YL002288D MAPICO YELLOW OXIDE;13.03.2025;ROH;2011;KG;220;Z;PD;3000;V;3233,8;USD;1000;GELFORT;;
15600.2;2210;;(Z) 264-3100 SUNFAST GREEN;13.03.2025;ROH;2016;KG;220;;PD;3000;V;12650;USD;1000;GELFORT;;
15600.2;2250;;(Z) 264-3100 SUNFAST GREEN;13.03.2025;ROH;2016;KG;220;Z;PD;3000;V;12650;USD;1000;GELFORT;;
15601.2;2210;;(Z) 264-7036 SUNFAST GREEN;13.03.2025;ROH;2016;KG;220;;PD;3000;V;6550,03;USD;1000;GELFORT;;
15601.2;2250;;(Z) 264-7036 SUNFAST GREEN;13.03.2025;ROH;2016;KG;220;Z;PD;3000;V;6550,03;USD;1000;GELFORT;;
15700.2;2210;;(Z) CROMOPHTAL RED A2B;13.03.2025;ROH;2013;KG;220;;PD;3000;V;87699,07;USD;1000;GELFORT;;
15700.2;2250;;(Z) CROMOPHTAL RED A2B;13.03.2025;ROH;2013;KG;220;Z;PD;3000;V;87699,07;USD;1000;GELFORT;;
15701.2;2210;;(Z) IRGAZIN DPP RED BO;13.03.2025;ROH;2013;KG;220;;PD;3000;V;33000;USD;1000;GELFORT;;
15701.2;2250;;(Z) IRGAZIN DPP RED BO;13.03.2025;ROH;2013;KG;220;Z;PD;3000;V;33000;USD;1000;GELFORT;;
15702.2;2210;;(Z) AC-1005 TRANS-OXIDE RED;13.03.2025;ROH;2013;KG;220;;PD;3000;V;9600;USD;1000;GELFORT;;
15702.2;2250;;(Z) AC-1005 TRANS-OXIDE RED;13.03.2025;ROH;2013;KG;220;Z;PD;3000;V;9600;USD;1000;GELFORT;;
15800.2;2210;;(Z) Perrindo Maroon;13.03.2025;ROH;2013;KG;220;;PD;3000;V;49170;USD;1000;GELFORT;;
15800.2;2250;;(Z) Perrindo Maroon;13.03.2025;ROH;2013;KG;220;Z;PD;3000;V;49170;USD;1000;GELFORT;;
15901.2;2210;;(Z) MP 15-38 MICROTALC;13.03.2025;ROH;3012;KG;220;;PD;3001;V;320;USD;1000;GELFORT;;
15901.2;2250;;(Z) MP 15-38 MICROTALC;13.03.2025;ROH;3012;KG;220;Z;PD;3001;V;320;USD;1000;GELFORT;;
15902.2;2210;;(Z) NYTAL 7700 TALC;13.03.2025;ROH;3012;KG;220;;PD;3001;V;2764,07;USD;1000;GELFORT;;
15902.2;2250;;(Z) NYTAL 7700 TALC;13.03.2025;ROH;3012;KG;220;Z;PD;3001;V;2764,07;USD;1000;GELFORT;;
15903.2;2210;;(Z) Wayncor 228;13.03.2025;ROH;3016;KG;220;;PD;3001;V;2150;USD;1000;GELFORT;;
15903.2;2250;;(Z) Wayncor 228;13.03.2025;ROH;3016;KG;220;Z;PD;3001;V;2150;USD;1000;GELFORT;;
15904.2;2210;;(Z) 3M ZEEOSPHERES-2;13.03.2025;ROH;3016;KG;220;;PD;3001;V;9180,13;USD;1000;GELFORT;;
15904.2;2250;;(Z) 3M ZEEOSPHERES-2;13.03.2025;ROH;3016;KG;220;Z;PD;3001;V;9180,05;USD;1000;GELFORT;;
15905.2;2210;;(Z) IMSIL A-10;13.03.2025;ROH;3014;KG;220;;PD;3001;V;2238,79;USD;1000;GELFORT;;
15905.2;2250;;(Z) IMSIL A-10;13.03.2025;ROH;3014;KG;220;Z;PD;3001;V;3552,94;USD;1000;GELFORT;;
15906.2;2210;;(Z) GASIL HP39;13.03.2025;ROH;3014;KG;220;;PD;3001;V;0;USD;1000;KOCH;;
15906.2;2250;;(Z) GASIL HP39;13.03.2025;ROH;3014;KG;220;Z;PD;3001;V;0;USD;1000;KOCH;;
16200.2;2210;;(L) VM&P NAPHTHA;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1010;USD;1000;GELFORT;;
16200.2;2250;;(L) VM&P NAPHTHA;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1010;USD;1000;GELFORT;;
16201.2;2210;;(L) MINERAL SPIRITS EXEMPT 66;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1030;USD;1000;GELFORT;;
16201.2;2250;;(L) MINERAL SPIRITS EXEMPT 66;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1030;USD;1000;GELFORT;;
16202.2;2210;;(L) AROMATIC 150;13.03.2025;ROH;4010;KG;220;;PD;3002;V;940;USD;1000;GELFORT;;
16202.2;2250;;(L) AROMATIC 150;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;940;USD;1000;GELFORT;;
16203.2;2210;;(L) PCBTF (oxsol 100);13.03.2025;ROH;4010;KG;220;;PD;3002;V;1794,55;USD;1000;GELFORT;;
16203.2;2250;;(L) PCBTF (oxsol 100);13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1794,59;USD;1000;GELFORT;;
16204.2;2210;;(L) PROGLYDE DMM GLYCOL DIETHER;13.03.2025;ROH;4010;KG;220;;PD;3002;V;9728,26;USD;1000;GELFORT;;
16204.2;2250;;(L) PROGLYDE DMM GLYCOL DIETHER;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;9748,5;USD;1000;GELFORT;;
16205.2;2210;;(L) GLYCOL ETHER EB;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1120;USD;1000;GELFORT;;
16205.2;2250;;(L) GLYCOL ETHER EB;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1120;USD;1000;GELFORT;;
16206.2;2210;;(L) GLYCOL ETHER PM;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1490;USD;1000;GELFORT;;
16206.2;2250;;(L) GLYCOL ETHER PM;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1490;USD;1000;GELFORT;;
16207.2;2210;;(Z) GLYCOL ETHER DPM;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1500;USD;1000;GELFORT;;
16207.2;2250;;(Z) GLYCOL ETHER DPM;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1500;USD;1000;GELFORT;;
16208.2;2210;;(Z) ISOPROPYL ALCOHOL 99%;13.03.2025;ROH;4010;KG;220;;PD;3002;V;810;USD;1000;GELFORT;;
16208.2;2250;;(Z) ISOPROPYL ALCOHOL 99%;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;5158,1;USD;1000;GELFORT;;
16209.2;2210;;(L) N-BUTYL ALCOHOL;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1080;USD;1000;GELFORT;;
16209.2;2250;;(L) N-BUTYL ALCOHOL;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1080;USD;1000;GELFORT;;
16210.2;2210;;(Z) TERTIARY BUTYL ALCOHOL;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1870;USD;1000;GELFORT;;
16210.2;2250;;(Z) TERTIARY BUTYL ALCOHOL;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1870;USD;1000;GELFORT;;
16211.2;2210;;(Z) METHYL ISOAMYL KETONE;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1762,45;USD;1000;GELFORT;;
16211.2;2250;;(Z) METHYL ISOAMYL KETONE;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1771;USD;1000;GELFORT;;
16212.2;2210;;(Z) GLYCOL ETHER EB ACETATE;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1870;USD;1000;GELFORT;;
16212.2;2250;;(Z) GLYCOL ETHER EB ACETATE;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1870;USD;1000;GELFORT;;
16213.2;2210;;(Z) PM ACETATE;13.03.2025;ROH;4010;KG;220;;PD;3002;V;1630;USD;1000;GELFORT;;
16213.2;2250;;(Z) PM ACETATE;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;1630;USD;1000;GELFORT;;
16215.2;2210;;(Z) PRIMARY AMYL ACETATE;13.03.2025;ROH;4010;KG;220;;PD;3002;V;0;USD;1000;KOCH;;
16215.2;2250;;(Z) PRIMARY AMYL ACETATE;13.03.2025;ROH;4010;KG;220;Z;PD;3002;V;0;USD;1000;KOCH;;
16400.2;2210;;(L) CYMEL U-216;08.07.2025;ROH;5800;KG;220;;PD;3003;V;5100;USD;1000;GELFORT;;
16400.2;2250;;(L) CYMEL U-216;08.07.2025;ROH;5800;KG;220;Z;PD;3003;V;5100;USD;1000;GELFORT;;
16401.2;2210;;(Z) Joncryl 500;13.03.2025;ROH;1012;KG;220;;PD;3003;V;5551,31;USD;1000;GELFORT;;
16401.2;2250;;(Z) Joncryl 500;13.03.2025;ROH;1012;KG;220;Z;PD;3003;V;5551,13;USD;1000;GELFORT;;
16403.2;2210;;(L) DESMODUR N-339A BA/SA;08.07.2025;ROH;5800;KG;220;;PD;3002;V;10140;USD;1000;GELFORT;;
16403.2;2250;;(L) DESMODUR N-339A BA/SA;08.07.2025;ROH;5800;KG;220;Z;PD;3002;V;10140;USD;1000;GELFORT;;
16404.2;2210;;(Z) ANCAMMIE;13.03.2025;ROH;1036;KG;220;;PD;3003;V;1933,33;USD;1000;GELFORT;;
16404.2;2250;;(Z) ANCAMMIE;13.03.2025;ROH;1036;KG;220;Z;PD;3003;V;1950;USD;1000;GELFORT;;
16406.2;2210;;(L) Joncryl 942;08.07.2025;ROH;5800;KG;220;;PD;3003;V;1093,17;USD;1000;GELFORT;;
16406.2;2250;;(L) Joncryl 942;08.07.2025;ROH;5800;KG;220;Z;PD;3003;V;1093,17;USD;1000;GELFORT;;
16427.2;2210;;(Z) DESMODUR N-3300A;13.03.2025;ROH;1032;KG;220;;PD;3003;V;0;USD;1000;KOCH;;
16427.2;2250;;(Z) DESMODUR N-3300A;13.03.2025;ROH;1032;KG;220;;PD;3003;V;0;USD;1000;KOCH;;
16600.2;2210;;(L) DABCO T-12 CATALYST;13.03.2025;ROH;5040;KG;220;;PD;3004;V;16593,41;USD;1000;GELFORT;;
16600.2;2250;;(L) DABCO T-12 CATALYST;13.03.2025;ROH;5040;KG;220;Z;PD;3004;V;16593,08;USD;1000;GELFORT;;
16800.2;2210;;(Z) BYK 344;13.03.2025;ROH;5050;KG;220;;PD;3004;V;10120;USD;1000;GELFORT;;
16800.2;2250;;(Z) BYK 344;13.03.2025;ROH;5050;KG;220;Z;PD;3004;V;10120;USD;1000;GELFORT;;
16801.2;2210;;(Z) SURFYNOL 440;13.03.2025;ROH;5050;KG;220;;PD;3004;V;4764,71;USD;1000;GELFORT;;
16801.2;2250;;(Z) SURFYNOL 440;13.03.2025;ROH;5050;KG;220;Z;PD;3004;V;4770;USD;1000;GELFORT;;
16803.2;2210;;(Z) NOVEC FLUOROSURFACTANT;13.03.2025;ROH;5050;KG;220;;PD;3004;V;0;USD;1000;KOCH;;
16803.2;2250;;(Z) NOVEC FLUOROSURFACTANT;13.03.2025;ROH;5050;KG;220;Z;PD;3004;V;0;USD;1000;KOCH;;
16900.2;2210;;(L) DISPERBYK 166;13.03.2025;ROH;5010;KG;220;;PD;3004;V;7776,37;USD;1000;GELFORT;;
16900.2;2250;;(L) DISPERBYK 166;13.03.2025;ROH;5010;KG;220;Z;PD;3004;V;7776,37;USD;1000;GELFORT;;
16901.2;2210;;(L) DISPERBYK 167;13.03.2025;ROH;5010;KG;220;;PD;3004;V;6530;USD;1000;GELFORT;;
16901.2;2250;;(L) DISPERBYK 167;13.03.2025;ROH;5010;KG;220;Z;PD;3004;V;6530;USD;1000;GELFORT;;
16902.2;2210;;(Z) CHARTWELL C523.2H;13.03.2025;ROH;5090;KG;220;;PD;3004;V;3400,22;USD;1000;GELFORT;;
16902.2;2250;;(Z) CHARTWELL C523.2H;13.03.2025;ROH;5090;KG;220;Z;PD;3004;V;3400,22;USD;1000;GELFORT;;
16903.2;2210;;(Z) SILQUEST Y-9669 SILANE;13.03.2025;ROH;5050;KG;220;;PD;3004;V;16216,98;USD;1000;GELFORT;;
16903.2;2250;;(Z) SILQUEST Y-9669 SILANE;13.03.2025;ROH;5050;KG;220;Z;PD;3004;V;16220;USD;1000;GELFORT;;
16904.2;2210;;(L) DCZ-6040;13.03.2025;ROH;5800;KG;220;;PD;3004;V;21360;USD;1000;GELFORT;;
16904.2;2250;;(L) DCZ-6040;13.03.2025;ROH;5800;KG;220;Z;PD;3004;V;21360;USD;1000;GELFORT;;
16905.2;2210;;(Z) HOSTANOX 03 PWD;13.03.2025;ROH;5020;KG;220;;PD;3004;V;3399,88;USD;1000;GELFORT;;
16905.2;2250;;(Z) HOSTANOX 03 PWD;13.03.2025;ROH;5020;KG;220;Z;PD;3004;V;3399,88;USD;1000;GELFORT;;
16949.2;2210;;(Z) ORGASOL 2001 UD NAT 1;13.03.2025;ROH;5070;KG;220;;PD;3004;V;0;USD;1000;KOCH;;
16949.2;2250;;(Z) ORGASOL 2001 UD NAT 1;13.03.2025;ROH;5070;KG;220;Z;PD;3004;V;0;USD;1000;KOCH;;
1924;700;;LV-Schraubverbinder 10-50 mm², verzinnt;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;2611,59;EUR;1000;SZEGEDI;;
1925;700;;Vario-Spacer;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;188,39;EUR;1000;SZEGEDI;;
1926;700;;Düse C, Einfülltülle, POM, natur;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;135;EUR;1000;SZEGEDI;;
1927;700;;Adapter 4, Einfülltülle, PP, natur;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;102,8;EUR;1000;SZEGEDI;;
1928;700;;Wellpapp-Faltkar 100x100x1020mm Schrumpf;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;3750,54;EUR;1000;SZEGEDI;;
1929;700;;ISICOMPACT M Kabelabzweigklemme;30.12.2022;ROH;9282;ST;70;K;PD;3025;V;7500;EUR;1000;SZEGEDI;;
1930;700;;ISICOMPACT S Kabelabzweigklemme;30.12.2022;ROH;9282;ST;70;K;PD;3025;V;8250;EUR;1000;SZEGEDI;;
1931;700;;SCK-Kabelabzweigklemme 4-Leiter;23.08.2021;ROH;8010;ST;70;K;PD;3025;V;0;EUR;1000;SZEGEDI;;
1932;2600;;PF1473/100TW-GB (4);16.09.2021;ROH;7600;ST;260;;PD;3100;V;37960;GBP;1000;SZEGEDI;;
1933;700;;Universal Kabelabzweigkl 50-185RM/SM, Ab;16.09.2021;ROH;8010;ST;70;;PD;3025;V;7670;EUR;1000;MAASSM;;
1938;700;;Y 5 PMMA;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;2329,48;EUR;1000;SZEGEDI;;
1939;700;;"(L)Gefahretetikett ""Kistenmacher PUR 99""";16.09.2021;ROH;8010;ST;70;Z;ND;3025;V;85,83;EUR;1000;MAASSM;;
1940;700;;Versandetikett klein Kistenmacher 50x120;16.09.2021;ROH;8010;ST;70;;PD;3025;V;38,45;EUR;1000;MAASSM;;
1941;700;;Versandetikett groß Kistenmacher 100x145;16.09.2021;ROH;8010;ST;70;;PD;3025;V;55,44;EUR;1000;MAASSM;;
1942;700;;Karton, 337x245x230mm;16.09.2021;ROH;8010;ST;70;;PD;3025;V;647,58;EUR;1000;MAASSM;;
1943;700;;Muffe PA 11 Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1076,5;EUR;1000;SZEGEDI;;
1944;700;;Muffe PA 12 Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1167,5;EUR;1000;SZEGEDI;;
1945;700;;Muffe PA 13 Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1388,76;EUR;1000;SZEGEDI;;
1946;700;;Muffe PAH 2 oben,  PFISTERER PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;769,94;EUR;1000;SZEGEDI;;
1947;700;;Muffe PAH 3 oben Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1040;EUR;1000;SZEGEDI;;
1948;700;;Muffe PAH 4 oben Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1448,38;EUR;1000;SZEGEDI;;
1949;700;;Warmschrumpfschlauch GCPT 140/60, 450 mm;16.09.2021;ROH;7670;ST;70;K;PD;3025;V;2710;EUR;1000;SZEGEDI;;
1950;700;;Warmschrumpfschlauch GCPT 160/50, 450 mm;16.09.2021;ROH;7670;ST;70;K;PD;3025;V;3400;EUR;1000;SZEGEDI;;
1951;700;;Warmschrumpfschlauch GCPT 180/60, 450 mm;16.09.2021;ROH;7670;ST;70;K;PD;3025;V;4270;EUR;1000;SZEGEDI;;
1952;700;;Muffe PAH 2 unten Pfisterer, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;639,95;EUR;1000;SZEGEDI;;
1953;700;;Muffe PAH 3 unten Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;990;EUR;1000;SZEGEDI;;
1954;700;;Muffe PAH 4 unten Relicon, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1354,99;EUR;1000;SZEGEDI;;
1955;700;;Etikett 102 x 72 Pfisterer Teil B Gr.;16.09.2021;ROH;9020;ST;70;K;PD;3025;V;43,88;EUR;1000;SZEGEDI;;
1956;700;;102 x 72  mm HellermannTyton;16.09.2021;ROH;9020;ST;70;K;PD;3025;V;43,68;EUR;1000;SZEGEDI;;
1958;700;;"Etikett  ""Pfisterer PUR 661""";16.09.2021;ROH;9020;ST;70;;PD;3025;V;60;EUR;1000;MAASSM;;
1959;700;;"Muffe PX 40 Unterteil  ""Lovink""";16.09.2021;ROH;8010;ST;70;D;PD;3025;V;740;EUR;1000;SZEGEDI;;
1960;700;;"Muffe PX 40 Oberteil  ""Lovink""";16.09.2021;ROH;8010;ST;70;D;PD;3025;V;940;EUR;1000;SZEGEDI;;
1961;700;;Muffe PAH 2 Unten Relicon;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;501,68;EUR;1000;SZEGEDI;;
1962;700;;"Muffe PAH 2 Oben  ""Relicon""";16.09.2021;ROH;8010;ST;70;D;PD;3025;V;545,62;EUR;1000;SZEGEDI;;
1963;700;;PUR Ether Platte 20 mm;21.01.2020;ROH;8010;M2;70;K;PD;3025;V;16489,26;EUR;1000;SZEGEDI;;
1964;700;;PUR Ether Platte 2000 x 1000 x 30 mm;21.01.2020;ROH;8010;M2;70;K;PD;3025;V;11118,5;EUR;1000;SZEGEDI;;
1965;700;;überschreiben!!;16.09.2021;ROH;8010;BEU;70;K;ND;3025;V;0;EUR;1000;SZEGEDI;;
1966;700;;Muffe PAH 3 oben Lov, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1967;700;;Muffe PAH 3 unten Lov, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1968;700;;Muffe PAH 4 oben Lov, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1822,5;EUR;1000;SZEGEDI;;
1969;700;;Muffe PA 13 Lov, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1970;700;;Muffe PA 11 Lov, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1971;700;;Muffe PA 12 Lov, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1972;700;;Muffe PAH3 oben PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1274,38;EUR;1000;SZEGEDI;;
1973;700;;Muffe PAH3 unten PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1147,26;EUR;1000;SZEGEDI;;
1974;700;;Muffe PAH4 oben PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1690;EUR;1000;SZEGEDI;;
1975;700;;Muffe PAH4 unten LOV, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1722,5;EUR;1000;SZEGEDI;;
1976;700;;Muffe PAH4 unten PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1469,32;EUR;1000;SZEGEDI;;
1977;700;;Muffe PA 11 PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1978;700;;Muffe PA 12 PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1167,49;EUR;1000;SZEGEDI;;
1979;700;;Muffe PA 13 PF, PP;16.09.2021;ROH;8010;ST;70;;PD;3025;V;1388,72;EUR;1000;SZEGEDI;;
1980;700;;WP-Faltkiste PA11 307x225x90mm;16.09.2021;ROH;8010;ST;70;;PD;3025;V;436;EUR;1000;SZEGEDI;;
19800.2;2210;;(Z) SILQUEST A-1170 SILANE;13.03.2025;ROH;5050;KG;220;Z;PD;3004;V;0;USD;1000;KOCH;;
19800.2;2250;;(Z) SILQUEST A-1170 SILANE;13.03.2025;ROH;5050;KG;220;Z;PD;3004;V;0;USD;1000;KOCH;;
1981;700;;WP-Faltkiste  PA12 392x235x115mm;16.09.2021;ROH;8010;ST;70;;PD;3025;V;428;EUR;1000;SZEGEDI;;
1982;700;;WP-Faltkiste, geglued, Versandkarton;16.09.2021;ROH;8010;ST;70;;PD;3025;V;0;EUR;1000;SZEGEDI;;
1983;700;;WP-Faltkiste, geglued, PA 13;16.09.2021;ROH;8010;ST;70;;PD;3025;V;498,99;EUR;1000;SZEGEDI;;
1984;700;;WP-Zuschnitt, ungerillt, Einlage f. PA13;16.09.2021;ROH;8010;ST;70;;PD;3025;V;120;EUR;1000;SZEGEDI;;
1986;700;;Faltschachtel H;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;537,76;EUR;1000;SZEGEDI;;
1987;700;;Faltschachtel C;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;309,32;EUR;1000;SZEGEDI;;
1988;700;;Faltschachtel D;16.09.2021;ROH;8010;ST;70;D;V1;3025;V;322,84;EUR;1000;SZEGEDI;;
1989;700;;Faltkiste PAH 3 + 4;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;818,72;EUR;1000;SZEGEDI;;
1990;700;;Einlagen für Faltkiste PAH 3 + 4;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;305,95;EUR;1000;SZEGEDI;;
1991;700;;Einführtricher Abox GT;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;0;EUR;1000;MAASSM;;
1992;700;;WP-Zuschnitt, ungerillt, Einlage f. PA11;16.09.2021;ROH;8010;ST;70;;PD;3025;V;66;EUR;1000;MAASSM;;
1993;700;;WP-Zuschnitt, ungerillt, Einlage f. PA12;16.09.2021;ROH;8010;ST;70;;PD;3025;V;75;EUR;1000;MAASSM;;
1994;700;;VarioPack VP 80 800;16.09.2021;ROH;8010;ST;70;D;PD;3025;V;7371,67;EUR;1000;MAASSM;;
1995;700;;Karton 260x260x180mm;16.09.2021;ROH;8010;ST;70;;PD;3025;V;450;EUR;1000;MAASSM;;
1996;700;;KL 361 JF - Schleifgewebe braun;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;114,37;EUR;1000;MAASSM;;
1997;700;;SF Adapter I ohne Logo;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;65;EUR;1000;SZEGEDI;;
1998;700;;SF Adapter II ohne Logo;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;56;EUR;1000;SZEGEDI;;
1999;700;;SF Adapter III ohne Logo;16.09.2021;ROH;8010;ST;70;K;PD;3025;V;94,07;EUR;1000;SZEGEDI;;
2000;700;;Kartonage Spelsberg H;13.02.2021;ROH;8010;ST;70;;PD;3025;V;449,84;EUR;1000;SZEGEDI;;
2001;200;;(X) Test Umco 1;24.09.2024;ROH;5070;KG;13;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
2002;200;;(Z) Test Umco 2;03.06.2025;ROH;2011;KG;9;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
2002;300;;(Z) Test Umco 2;03.06.2025;ROH;2011;KG;9;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
